complex_name,protein1_file,protein2_file,elapsed_seconds,physical_ring1_mean,physical_ring1_uncertainty,physical_ring2_mean,physical_ring2_uncertainty,physical_ring3_mean,physical_ring3_uncertainty,physical_ring4_mean,physical_ring4_uncertainty,physical_ring5_mean,physical_ring5_uncertainty,physical_ring6_mean,physical_ring6_uncertainty,physical_ring7_mean,physical_ring7_uncertainty,physical_ring8_mean,physical_ring8_uncertainty,physical_ring9_mean,physical_ring9_uncertainty,physical_ring10_mean,physical_ring10_uncertainty,zernike_ring1_mean,zernike_ring1_uncertainty,zernike_ring2_mean,zernike_ring2_uncertainty,zernike_ring3_mean,zernike_ring3_uncertainty,zernike_ring4_mean,zernike_ring4_uncertainty,zernike_ring5_mean,zernike_ring5_uncertainty,zernike_ring6_mean,zernike_ring6_uncertainty,zernike_ring7_mean,zernike_ring7_uncertainty,zernike_ring8_mean,zernike_ring8_uncertainty,zernike_ring9_mean,zernike_ring9_uncertainty,zernike_ring10_mean,zernike_ring10_uncertainty,gyration_radius,gyration_radius_note,flatness,PC3,roughness,scalar_prod,scalar_prod_uncertainty,summary_type,radius,roughness_ring1,roughness_ring2,roughness_ring3,roughness_ring4,roughness_ring5,roughness_ring6,roughness_ring7,roughness_ring8,roughness_ring9,roughness_ring10
1A6D-2,1A6D-2_A.pdb,1A6D-2_B.pdb,125.95464487100003,,,,,4.786058219856828,0.15812608322196958,3.3182980187367703,0.13010648276333778,2.7728290276767433,0.15918499317858184,2.0816627679348843,0.1481832271003554,2.365976579265171,0.1640130697049083,2.0216747992683186,0.1483044924635895,2.2289414359502273,0.14809742101793338,4.893507398291358,0.07436871374793763,,,,,2.5892654236696697,0.06297942021527493,2.098585612340601,0.06458927788315802,2.4252854082196857,0.07915828309389536,2.435634883380284,0.06773870446734243,2.3489846654700277,0.06950695875384087,2.4034178702415683,0.058267827870187874,2.5331883083813937,0.051038961922013834,1.443530434788316,0.03908833279076861,29.04717728079921,pdb_mean,0.10813649117116145,-0.04233437695610198,4.307404838962483,-0.31665112483221475,0.020947898647328437,normal,50.7737262713847,,,0.6754052667826553,3.9112787209132938,6.008700905164864,4.627020663310334,3.111812748703817,3.5628654022529656,4.323577421314893,1.1555820529565546
1A79-2,1A79-2_B.pdb,1A79-2_C.pdb,142.5568485240001,2.6887783064037234,0.0747105907759398,2.189306411771707,0.1234988032238783,2.2208336150323618,0.1416103115839092,2.0640145807662003,0.13761887718412572,1.8959833182949797,0.154348397286531,1.64686233652264,0.1392766143270868,1.7933987221271792,0.14336122432909595,2.033084489419931,0.15308127005356703,2.6651121005322955,0.1636318191500262,3.7229128211652265,0.15559381547535098,1.254461066968885,0.02549404035683616,1.4612518557614353,0.03539603025687578,1.8402645476769508,0.06106079336805016,2.020377881518178,0.05526150368444745,2.2178481358227162,0.07276359841942777,2.10311115070368,0.07874639047393586,2.187345831087315,0.06379480151693695,2.5684059520649654,0.07544092240232435,2.9669711906545815,0.07214030655178802,2.925053225224791,0.051838073952946484,17.34832146167286,pdb_mean,0.17176052737464292,-0.10789026036672122,3.360930884076371,-0.40553645879959316,0.016621305359349556,normal,19.291297350107108,0.6863536749707441,1.7529068793212348,3.0960863458528958,3.69500665032185,3.4009269021716446,2.4767163754481927,2.497694768028052,2.6333302491637967,3.2913599611614224,2.080140776186427
1A2W-5,1A2W-5_A.pdb,1A2W-5_B.pdb,146.78346018999991,1.4164539710626831,0.13962048516382314,1.876202307991907,0.12491350581182341,2.550064892142079,0.12437489823819618,2.5399252043476412,0.15356175003540196,1.8684560802089267,0.1499876215879127,1.890057793864504,0.17142738769237184,2.08914126558728,0.1531039427878183,2.1741351405880245,0.1627724829839817,1.9901511355751111,0.13502181109137484,3.241877161499009,0.13424363347585333,2.203144425264748,0.06208294024264628,2.0732539305247037,0.06414205696311791,1.8740105811728074,0.05198058899335815,2.016859667567362,0.051997409420152865,2.1802725805433805,0.05905769378825285,2.5807877724799626,0.07801674075387326,2.292081827527692,0.069541905726865,2.3347783405744376,0.08275947851782359,2.493246137903567,0.07954072897517667,2.166357908345759,0.055142333298664914,19.059059497126846,pdb_mean,0.42233809452154514,0.009855561274828045,5.2443068069901395,-0.31243511,0.01681250629238185,normal,31.782652615283272,4.295614866974496,5.213804752318581,4.59665609172848,4.290970745490471,4.482916687172335,4.76339961922533,4.945590010330079,4.6939360584532865,3.458614461268088,3.2392716830188375
1A6J-1,1A6J-1_A.pdb,1A6J-1_B.pdb,146.90613799800008,2.4367192585254176,0.09538931370763543,1.3024182021370334,0.05558085444857537,1.5602617540207948,0.12234896518655866,1.6021805331249304,0.14300639807949805,2.017013592553104,0.15473185399577533,1.7330673795926126,0.12143796054169062,1.9584393885648115,0.13004560510548369,2.99044955807869,0.1559085671765996,3.5416138817375917,0.1846970454906238,3.2086500296211993,0.17113453882223112,1.5230265167412396,0.030500625218933534,1.5894251142392528,0.03557116725652323,1.8303673846828912,0.04788585675948143,1.7785195742789477,0.045214723534317915,2.067758000341668,0.05526113649218718,2.118430632576129,0.05309556848990242,2.2381149315417908,0.06288909613336024,2.524708591976635,0.06373640950056791,3.0850010834375223,0.09238572962013412,3.5478037663036197,0.07382455351214663,14.553071287226622,pdb_mean,0.13941725680460604,0.006878806288586947,2.917149114177507,-0.39610135548841885,0.01661129739359099,normal,19.21970395288057,0.78541951426425,1.3268406989613524,1.6764438210355115,2.905927746957453,2.6149429861536713,2.9365884521842958,2.736187482453397,2.560857880738928,2.7253154656845147,3.55917186670863
1A2A-2,1A2A-2_C.pdb,1A2A-2_D.pdb,147.146469282,1.1929113357757923,0.07160134743282069,0.8698500880337289,0.07324165787280287,1.1556933359451476,0.10003639808559257,1.645523611459862,0.1354877486775018,1.9735692192755239,0.14260946448567463,2.708560106979014,0.15388492115344615,2.585361875560914,0.1513522712885524,3.209442991500154,0.14651002566138058,3.365130557005104,0.15897453211669604,4.244624515652882,0.12548651151139234,1.5371630532250804,0.03901715887409295,1.5697637780818567,0.05837175869571294,2.1012307419722758,0.0824234828377163,2.3532150206518967,0.07976012127530334,2.478225418601881,0.074104250429231,2.4069747354225077,0.07151891460241996,2.847389670131073,0.09105999289377462,2.8053087961432794,0.09096896597782825,3.2278341796386485,0.07365392321751416,3.1115308621758317,0.04420276819021599,14.459080669090177,pdb_mean,0.0871641857809833,-0.055971049276090645,2.4249080907534557,-0.37543144777662874,0.016713233574175142,normal,19.58783369850473,0.6586489927312438,1.052598309464378,1.9098469393227862,2.0387633395429567,2.6067552910354435,2.6938981038604157,1.8490161212814094,1.647146014976272,1.6539271938850257,0.8569710091491537
1A0H-1,1A0H-1_D.pdb,1A0H-1_E.pdb,147.4081141239999,3.953757566066479,0.16615836666391948,0.9955283112700506,0.10235461635653247,1.7402139948284137,0.15336213010893143,2.294174629405759,0.17372720662325944,1.6685963950438931,0.14070622955226036,1.8142658880690548,0.1554732627437006,1.835335115618509,0.1674029377563925,1.6602217271106812,0.14764600467079617,2.1816230688815965,0.14875997225968912,3.215252863745961,0.16019399420555447,2.5831663420533113,0.06467225562055082,2.2778060365759587,0.047193538390088795,2.0678321982047576,0.06281334879086849,1.8955235223011229,0.0451292194125648,2.22326489820975,0.0825682296232384,2.2489458240951827,0.08906018436202855,2.1625189712495763,0.08865153693416664,2.496908772967785,0.07814565936462481,2.9965012343211996,0.08848270657845206,3.402982129109389,0.1030957163416518,20.488004400343357,pdb_mean,0.32742303860554967,0.04663721665587539,6.910026615203777,-0.3917472159827214,0.017248777255005645,normal,26.02636139350628,0.6133835737238558,2.6654859925343546,2.8639834542862537,3.7416241989088577,4.052484300300052,5.038881992736021,5.427076868768781,5.277793185207768,5.8624356744759165,5.261634414103492
1A22-1,1A22-1_A.pdb,1A22-1_B.pdb,149.94494616500015,0.8026538274737903,0.030776268773405096,1.018625141340204,0.06566489933244317,1.9172423605056241,0.14021212036698633,1.711218756100741,0.11093066807190458,2.0560926017374013,0.12787607965640074,2.402799190601738,0.17332357372418056,2.433833299054306,0.15680982989487902,2.684979671772886,0.14717964224915592,4.469696604098763,0.12407483801058646,5.051609226864138,0.06547626827857467,1.6117405320366907,0.033383836741507564,1.5975235229660631,0.034279762324752015,1.5003988597572147,0.03830731618900908,1.8508019748186428,0.052623297714302034,1.8215640429706232,0.05712001271808098,2.247969905240955,0.08112447012571754,2.143092984389818,0.0706872880459841,2.26961480369757,0.0657373877479718,2.722742313695201,0.07394871269552153,1.9987488584647204,0.08545314647521768,19.310621795642106,pdb_mean,0.2803376833982344,-0.003121984821785384,4.571532432128841,-0.40923581699999995,0.015698742666680737,normal,25.596544834476536,0.9777228401921718,1.3405040656606442,2.1088979243002584,3.076206842807157,4.095396507675038,4.901712845285004,4.960295556699881,4.6696147560414785,5.057865942091654,2.4350813914422145
1A0G-1,1A0G-1_A.pdb,1A0G-1_B.pdb,152.67408590800005,2.0525483743132784,0.0558156137512024,0.7592051111231674,0.03864344381578886,0.9050452171370021,0.09579477089424654,1.1221804786592897,0.11248763493510298,1.209966526856389,0.11027059801569164,1.7972263239621913,0.15318141784268888,2.2431704342776713,0.17724970780510524,2.4757156742567306,0.15968784575924283,2.807646040585699,0.1654729774632095,3.3346973221886707,0.1353560810628172,1.2737525046170508,0.016691881084135152,1.549084142514414,0.07707361528333462,1.8777887355347418,0.07180133253718132,1.7783787442904646,0.07049436908505391,2.053376628918825,0.08157527955679184,2.255819862558909,0.0739691875396531,2.156939071344272,0.05955311854466118,2.4172304048529627,0.061551496305692066,3.0097469641110344,0.07227320012415539,3.2564161418404156,0.0849460042636547,19.942338170958713,pdb_mean,0.3055048622975344,-0.00440142496334639,5.556575998440545,-0.47262143500000003,0.01671911126763517,normal,22.897895051508556,1.0673775915305728,3.0749115665340137,4.078347661029486,5.188271667835928,5.7507182504062015,6.1791714738941925,5.676823283067195,5.634558435194391,4.509581601386155,2.083100721382711
1A99-2,1A99-2_C.pdb,1A99-2_D.pdb,149.81939562499997,2.5253944668159374,0.08576300248773691,1.599294640857373,0.09954440010960282,2.609224034847596,0.12773558215794287,2.7387476562471216,0.15528479490697727,2.005940008073617,0.15822493559019526,1.8891239239600393,0.13626854835925153,2.505328382344292,0.1449871125105356,2.917744938874324,0.14266619978942502,3.07333579148563,0.1347274762485255,4.1323583716258225,0.13635966772089808,1.4129298840775428,0.02580937540747493,1.998159559257228,0.05806659561743523,2.0817230481822055,0.06307305958756239,2.1141754456044244,0.05166979691423838,2.2547442501034674,0.06564435960104681,2.1578994391236512,0.07472846866915796,2.038206953895707,0.09411385480382524,1.9753617667733026,0.04692096487023559,2.14819431295296,0.0690457315835474,2.948476229749419,0.07926665636409717,20.053855620683326,pdb_mean,0.08846548430475928,-0.017099541350770853,2.44238054732155,-0.36826317831813576,0.016344385549792808,normal,27.286186628564828,1.0178298283471876,2.0898265903906443,3.0160113824030073,2.763332331758118,2.307179626969421,1.6871689025030951,1.7916193671368974,1.8369403436044882,2.010783398568683,1.3758426356158722
1AGQ-1,1AGQ-1_C.pdb,1AGQ-1_D.pdb,145.02875124499997,2.167079384579349,0.1640301721731199,2.049060564675392,0.1633604251586094,2.203784821529142,0.1613843367413083,2.5184937441524458,0.1881549512058685,1.914685670638212,0.15357163704135812,2.041630525461354,0.1507856963953085,1.65598839985526,0.13112902542356325,2.5637454098031873,0.14236123329255285,3.0618335154742584,0.14763745601770314,5.207459554053993,0.08363899895689295,2.4529557218557705,0.04595432565922829,2.0875259246232107,0.052036461474474896,2.362321645707593,0.0711927495312969,2.100209851489684,0.06685113203249744,1.790787238411313,0.06799043075242103,1.8020195842691595,0.06284282156198896,2.032418616564928,0.06776631486991898,2.304821901617871,0.06132808577993595,2.952407506223921,0.06892623296121085,2.709076888966854,0.042548560705739466,19.05913662016681,pdb_mean,0.3888214923785226,0.001884370956878767,4.58775385517267,-0.3068479134419552,0.01859696467175695,normal,29.952057970160894,1.2668978901013945,2.7847899883912266,3.530225450824464,5.3010765385119045,4.31153658538321,5.098924414638768,4.522708203518668,3.7678001078711088,2.831846910036017,1.857951465686056
