complex_name,protein1_file,protein2_file,elapsed_seconds,physical_ring1_mean,physical_ring1_uncertainty,physical_ring2_mean,physical_ring2_uncertainty,physical_ring3_mean,physical_ring3_uncertainty,physical_ring4_mean,physical_ring4_uncertainty,physical_ring5_mean,physical_ring5_uncertainty,physical_ring6_mean,physical_ring6_uncertainty,physical_ring7_mean,physical_ring7_uncertainty,physical_ring8_mean,physical_ring8_uncertainty,physical_ring9_mean,physical_ring9_uncertainty,physical_ring10_mean,physical_ring10_uncertainty,zernike_ring1_mean,zernike_ring1_uncertainty,zernike_ring2_mean,zernike_ring2_uncertainty,zernike_ring3_mean,zernike_ring3_uncertainty,zernike_ring4_mean,zernike_ring4_uncertainty,zernike_ring5_mean,zernike_ring5_uncertainty,zernike_ring6_mean,zernike_ring6_uncertainty,zernike_ring7_mean,zernike_ring7_uncertainty,zernike_ring8_mean,zernike_ring8_uncertainty,zernike_ring9_mean,zernike_ring9_uncertainty,zernike_ring10_mean,zernike_ring10_uncertainty,gyration_radius,gyration_radius_note,flatness,PC3,roughness,scalar_prod,scalar_prod_uncertainty,summary_type,radius,roughness_ring1,roughness_ring2,roughness_ring3,roughness_ring4,roughness_ring5,roughness_ring6,roughness_ring7,roughness_ring8,roughness_ring9,roughness_ring10
1A2A,1A2A_C.pdb,1A2A_D.pdb,139.28667296799995,0.563040832237836,0.03230206277064555,0.47785197841724936,0.030595864697588397,0.9582564371585637,0.10672880106233647,1.3216305518054723,0.1423872378422557,2.090425088094605,0.16560636732820105,2.5063817316899426,0.16003874830837167,2.179053365834852,0.1475284865094046,3.4398167486690783,0.14923680678962736,2.764364991287091,0.17425765652631633,4.535914066310766,0.15078296063370175,1.496330441489717,0.045748671678346765,1.5173384672510928,0.03870413171516539,2.1096544213360717,0.09145918892562829,2.4017844810316804,0.08673237402165516,2.466297180313298,0.07981770255156652,2.4667628266254584,0.07463239201363213,2.9791810022293763,0.07482624858427708,2.756664214444466,0.07509192890835452,3.598755623469617,0.06966998469961892,3.088851000866827,0.046290263769201145,14.459084814290435,pdb_mean,0.09953457587715392,-0.04675671845110352,2.6077813587118945,-0.35228647379679146,0.017797163133675773,normal,19.74021731103159,0.6263115494813889,0.9056558636326443,2.1038616546428117,2.053157359490617,2.9717351817826336,2.8133854643453726,1.961498173635047,1.8975030414302958,1.7627131357315173,0.9786239162401839
1A22,1A22_A.pdb,1A22_B.pdb,140.2191785240002,0.41286756065333996,0.0189451353954816,0.8562732027842804,0.07881610883604982,1.4715969287105626,0.12763696107484143,1.385660455090664,0.11562759025536248,2.042943700665151,0.16251049463897344,2.009065552735074,0.17176785058055477,2.1906552437383713,0.1619431279733527,3.5375749511173833,0.1432753260079884,4.315442992756458,0.10483481071701581,5.269631131815315,0.08739481503043885,1.5495783486112222,0.03269601602882524,1.624477396209749,0.03460303390892251,1.591536079333883,0.045185356370990956,1.7993382774112048,0.05055184947528889,2.1112531131262013,0.07940348916036773,2.4150250756399587,0.09176718027565275,2.0797885630668853,0.04756073344528631,2.481877758775614,0.06677601338464279,2.6243414599244717,0.08652760373767804,1.9067472546429056,0.04729949357100099,19.310621578631846,pdb_mean,0.29789264954290395,-0.015862260663155325,4.762819913799683,-0.4067054775808133,0.016486739866246745,normal,27.521586279218273,1.1182914711505563,1.3738073731482554,2.1001971304467233,3.5303383946862295,5.204479016858792,5.518000272050923,5.41299732519921,4.294281805143842,5.086549948808592,1.5417836968033543
1A6D,1A6D_A.pdb,1A6D_B.pdb,140.2074257309996,,,,,4.6273091868365155,0.15851098126389934,3.180144841285227,0.1331860769578555,2.574500964764635,0.16459523270910761,2.0317114347122036,0.14637492527095472,2.23414058749147,0.17141118780959322,1.8672204370850942,0.14753002499856863,2.468518411205802,0.16541032797680372,4.80447226188608,0.04863121215463255,,,,,2.603009172534743,0.05117220174263655,2.242524979114987,0.0787773631839531,2.323345177092028,0.0717585470479205,2.5105238358378,0.07714937729740838,2.3509291848321126,0.06973995300904536,2.412518825395376,0.07375129854753833,2.5380660072973678,0.06691818528742743,1.6166232178666184,0.05813933340560331,29.047177126495306,pdb_mean,0.11019614668681256,-0.03933653147778926,4.371895588250383,-0.30772123952879576,0.020336807060559212,normal,51.30790630335095,,,0.8507716276260993,4.586585808859148,5.936940487719508,4.381534505149877,3.3532033192968083,3.4646688765907614,4.131673060294255,1.364098928347226
1A2W,1A2W_A.pdb,1A2W_B.pdb,148.07084589199985,1.3908499394203366,0.11650112740662474,1.6863319911568844,0.14348280281287706,2.395479824895067,0.15122716802444572,1.9656522058414996,0.1604319653679487,1.3735271482980298,0.1481318482758485,1.9330210714529357,0.15692065058168486,2.285428254308114,0.16145912809298563,2.353021230066446,0.15755753096633626,2.517678485230199,0.1412076275949699,5.2759966169986905,0.054635616845723226,2.1617466794192564,0.07551346098749996,2.030450922917976,0.06264750487404994,1.949959853047148,0.04952644714212701,1.9397587041722684,0.04512521460865702,2.342519340425655,0.09532233364139073,2.516675563873899,0.07737233247058599,2.507468319251934,0.08753362511800516,2.3601273661330406,0.07689752288385557,2.4123357124004503,0.04138381324265627,1.8334973910399728,0.054373982564369365,19.059059192832446,pdb_mean,0.4293310131966267,0.010817850099559328,5.352857010029679,-0.3334090231092437,0.017173976223141423,normal,34.715737818682285,4.13287469842942,5.205562178799658,4.8817962753938575,3.803719489442716,4.642340206231653,5.419162705292784,5.378882385410857,4.099204078770326,3.131984112177637,2.7012535411388248
1A79,1A79_B.pdb,1A79_C.pdb,148.35135362099936,2.090108647978963,0.09213804225112227,1.5577725848307005,0.09856415866445112,1.4835999590219138,0.11352029861606497,1.9191378718325784,0.13830296303704961,1.7825527728500505,0.16413499931472988,1.661778511485275,0.14560793104598635,2.0846052070124297,0.16777632388850955,1.6910823302488285,0.1453900762289521,2.4475616065514294,0.1752324690329613,4.178890142016756,0.1572871183072722,1.3256834977697063,0.02705956023843384,1.5865750977075306,0.03914711699301573,1.8471024206855768,0.05325321017232465,1.9424714929755127,0.06106733382038981,2.150142140207442,0.07198812054585484,2.252253980784339,0.06630547450826405,2.3770332346280365,0.0635167027679007,2.746618920548998,0.06469154648587382,3.1596307468675504,0.06998735432766731,2.9841236975109022,0.06880455495378891,17.34832056388086,pdb_mean,0.1749314199378674,-0.10277764841874482,3.4652329103424497,-0.3841623895705521,0.016308884884717902,normal,19.716410517264695,0.6353540844358424,1.9304737197447916,3.040766976028252,3.5765953310915974,3.5916806457599866,2.5972354786104623,2.544223724404408,3.1548349137645872,3.372611231560031,3.0767989457292937
1A0G,1A0G_A.pdb,1A0G_B.pdb,154.10188658400057,1.4026777042327254,0.047568632824286944,0.5364729777149955,0.03063805717223181,0.8889618795605362,0.11002333254324374,1.2053984413591627,0.13337189811863168,1.4543056844636706,0.13505712656399801,2.233607640242484,0.17655692959605945,2.489143724251822,0.1708934945070349,2.465299577433933,0.15416024371563952,3.538488920549773,0.15333156814354523,5.2723283446156755,0.08415376568402953,1.2378744328066815,0.01940603233745395,1.5085422140203208,0.06417999584647621,1.9360731639143631,0.07559865241912238,1.9032812074292722,0.08333267624713389,2.2893540646931605,0.08280969034940777,2.313600715898904,0.07053893086932217,2.3890516235860684,0.06405884608725618,2.7688726232497776,0.0696197773254415,3.198070904766269,0.08457166081939704,2.823655293957855,0.04971842341467072,19.94233642916285,pdb_mean,0.30807234046765886,-0.004897599986309897,5.630450597459172,-0.4121790650826446,0.017729726812344918,normal,25.55992851312657,1.0581354497058377,3.4486499765572183,4.462981993209867,5.654953673215564,6.2794839243965574,6.215241627572538,5.894285479468964,5.216424688898582,2.675027222367742,0.6868530646279428
1A6J,1A6J_A.pdb,1A6J_B.pdb,182.90540533999956,1.3578185690937878,0.09576510575779881,0.8457982431360765,0.049826805279111444,1.010156426142382,0.09072560944587679,1.4817491600607395,0.1571269642535883,2.1303444438323016,0.17311515874761094,1.5386768527482162,0.13671191316110728,1.4467322683575483,0.10628200117930135,2.384892403365086,0.16957799892947284,2.8201952908129626,0.1890242331660254,2.5327843749568086,0.16901423883518465,1.4602099584498784,0.026246967894993596,1.6167648019939833,0.04162496096957102,1.8166958008106056,0.047949080694693,1.6872793076354327,0.0395471822825555,2.0074447286237187,0.042732861396797155,1.9632131470283014,0.0483156705682669,2.169307431963476,0.05045291828244767,2.597744600506117,0.07999175126025326,3.153971265645241,0.1016260015324578,3.524360523386715,0.06052652044205683,14.553074062979432,pdb_mean,0.1448926034919729,-0.0171751522570065,3.009972160356979,-0.4239356192425794,0.015780288259526,normal,18.92252529308712,0.6067306507092499,1.261422148346089,2.102444989882934,2.815215606015956,2.2198444313672065,3.107593453226931,3.2181510129982946,3.091245392707717,2.7477038977162342,3.858466248943144
1A99,1A99_C.pdb,1A99_D.pdb,147.49495192400082,0.426602132788122,0.024392014061570672,0.322032675448493,0.012090218913177027,0.7023252694108725,0.06444036362490972,1.2905089164747288,0.11708562810214143,1.9768723336534333,0.17280453827618286,2.3444693120330204,0.1662476233576738,2.961964963590898,0.16704942335437722,3.724722958147629,0.13220877792370955,4.411509616401165,0.09528470122149273,4.9804320803074775,0.07521741909823339,1.024365478926887,0.04410098668374023,1.189422369034987,0.03802934067992061,1.2942260843481201,0.03446963815362108,1.4935622289164876,0.031004100050615775,2.117933874070741,0.05234920285012544,2.4944724352332615,0.04970629145211673,2.5078860492685755,0.055822924830929765,2.768853705108596,0.07368036123720509,2.4527477521811143,0.0945814204066173,1.2291967928626644,0.033792287477820745,20.053855346269778,pdb_mean,0.07144595474271973,-0.0027409190015552642,1.930758429365307,-0.442346118077325,0.016547293684681302,normal,16.79401908458794,0.4334855748479671,0.4551147320413862,0.8081539138138096,1.1937729307950655,1.780301533708442,1.6453202998513707,1.951979172823505,1.6919976774975558,1.1583322047383162,0.7561014875054065
1AA7,1AA7_A.pdb,1AA7_B.pdb,150.90184722700087,0.4864119973440256,0.03338752093128996,0.8615151229190531,0.08261951141517665,1.035191440827111,0.0757086788213321,1.2135996706929648,0.09739229323076201,1.5862220601042338,0.15931772352972462,1.9364437725239743,0.182552257797046,1.96642359596646,0.17088691609715265,2.3731499933062854,0.1714362451590859,3.1488702492835703,0.1589425839150231,4.122111518106514,0.13099013928088013,1.6687749361679998,0.04528657362121827,1.5225491732128957,0.053594419366951127,1.4155276645461623,0.03528286363906517,1.5501142088209374,0.04093432083974761,1.5740878428795098,0.0408455578087973,1.9584440263702916,0.07671844856764502,2.344883391595062,0.07208895123676617,2.809985825930225,0.0835131623942553,2.743434852793075,0.07483230597321108,2.5861674711112705,0.0556810596224499,14.8064243048044,pdb_mean,0.08385465570480921,0.015493428750310678,2.4420238525094327,-0.42085668699999995,0.017677838544708113,normal,19.24426859151982,2.3145585654837784,2.849916843637128,2.411006159749034,1.5080664352063076,1.5495905150935545,1.5226344610254967,1.9588952386491123,2.555242730988963,2.3139174838656533,1.4026989721401997
1ARZ,1ARZ_A.pdb,1ARZ_C.pdb,145.37910309699964,1.80302626115366,0.12777943004778153,2.208215196345313,0.15891848671725178,1.6587976460348344,0.1390089728776452,1.5403235986384252,0.1480177562880249,2.0006383262146517,0.16420683273228937,2.0326323905172132,0.16990514688966546,1.717551524521839,0.15316251323589072,2.326378131374657,0.15839083708135043,2.321873144766892,0.15876611791589493,2.386444131843422,0.1341517731462533,1.7499934209691979,0.030786540820837278,1.8215389519155183,0.049821792394651815,1.9585617450477864,0.06917218688111429,2.1959883074852744,0.06943159792514436,2.2936983029810465,0.08686751588387373,2.260789676831311,0.08967778884378921,2.612274653870275,0.09528731637499235,2.6218242593675507,0.07210076590959785,2.9963450691507534,0.09566203655271621,3.700748128967844,0.06617251878344435,20.17843176166133,pdb_mean,0.25696276904116455,-0.010255944249859317,4.5962043696705495,-0.289235555,0.018147118336571417,normal,22.599534310052352,0.8784257398391155,1.4614932936271314,2.8932975446609257,4.394944278621049,4.099159067591544,4.142901001977532,4.494008195638387,4.320942597787287,4.196365711582293,2.239889824058036
