complex_name,protein1_file,protein2_file,elapsed_seconds,physical_ring1_mean,physical_ring1_uncertainty,physical_ring2_mean,physical_ring2_uncertainty,physical_ring3_mean,physical_ring3_uncertainty,physical_ring4_mean,physical_ring4_uncertainty,physical_ring5_mean,physical_ring5_uncertainty,physical_ring6_mean,physical_ring6_uncertainty,physical_ring7_mean,physical_ring7_uncertainty,physical_ring8_mean,physical_ring8_uncertainty,physical_ring9_mean,physical_ring9_uncertainty,physical_ring10_mean,physical_ring10_uncertainty,zernike_ring1_mean,zernike_ring1_uncertainty,zernike_ring2_mean,zernike_ring2_uncertainty,zernike_ring3_mean,zernike_ring3_uncertainty,zernike_ring4_mean,zernike_ring4_uncertainty,zernike_ring5_mean,zernike_ring5_uncertainty,zernike_ring6_mean,zernike_ring6_uncertainty,zernike_ring7_mean,zernike_ring7_uncertainty,zernike_ring8_mean,zernike_ring8_uncertainty,zernike_ring9_mean,zernike_ring9_uncertainty,zernike_ring10_mean,zernike_ring10_uncertainty,gyration_radius,gyration_radius_note,flatness,PC3,roughness,scalar_prod,scalar_prod_uncertainty,summary_type,radius
1A2A-10,1A2A-10_C.pdb,1A2A-10_D.pdb,144.64201378899998,4.317298220999248,0.18810051205652395,4.455183155469672,0.33931504492033043,3.8153620052048494,0.2561766422071252,3.9920590277784846,0.24274517271427637,4.446067171909545,0.2637160663769579,4.325552642027191,0.2686883535320307,4.6879468686828005,0.2815343285383267,4.625539910064329,0.2623384391787221,7.858673048249694,0.4918069018365637,35.457992529586676,0.957027069709793,1.9864114740364913,0.03545680778793566,2.2450816582158972,0.05685641059848813,2.2122606173299566,0.060323120927299745,2.1720395889252835,0.08387063286696413,1.788713360168257,0.05176682594810185,1.9685853657288186,0.06452979439650346,2.406016464331731,0.09559763270091254,2.6586968140195983,0.10371508219894161,3.2113216917019036,0.12810468349388443,2.065590889100043,0.16063264476849876,14.459085280160028,pdb_mean,0.12488901067410606,-0.04430575448961416,3.0115080358428603,-0.2991821827027027,0.017583680254008416,normal,21.59902762727303
1A6J-10,1A6J-10_A.pdb,1A6J-10_B.pdb,147.07203650700012,3.3235059483962934,0.09606121412430114,2.6449229701047647,0.15410166269897216,2.725381249740668,0.1553906076475366,3.4878159248903007,0.22530242893868868,3.3103888627636815,0.26814809354839386,3.4312812203438767,0.22944887762547533,4.567097848384856,0.2711785002964178,5.22097488394771,0.2489849630603697,6.871535775128013,0.3377593063134932,22.80032083635649,1.6300539081720524,1.3131913025969861,0.024008404392699204,1.5180174787063765,0.04853206590621765,1.5487304132055995,0.04134253247090671,1.930103712599854,0.05112436144744024,2.2451122661939134,0.056312570346632826,2.2247527007034664,0.08132205169919202,2.5378308765375444,0.10101365269005806,2.8101629203960004,0.082294882197882,2.8487082141676394,0.06767021806137449,3.2212626741359567,0.08279908569088199,14.553075136396473,pdb_mean,0.12002069095831186,-0.007272712625708944,2.4640224585181296,-0.3024442996706916,0.01833015482986302,normal,17.539239583526225
1A22-4,1A22-4_A.pdb,1A22-4_B.pdb,150.8430458720004,2.3037173087042397,0.1604578811778525,2.959255820359357,0.13928796672156227,3.270606710010489,0.1752264309554859,3.3122469638265626,0.17305466733107158,4.053661995827746,0.22382363239840966,4.397241210407099,0.2202170361371376,4.899467154499785,0.22659287149845872,4.376350799274037,0.21801542160478066,4.681847118193572,0.18767581822410243,5.049326251375167,0.14887900270420212,1.8439849066227993,0.05053204442442978,1.779634547711787,0.0538119623384116,1.657419013256454,0.04842658506745669,1.7803252899975457,0.05159085513234048,1.8226274071636002,0.049673421728696515,2.001730835958628,0.06412551565779448,2.309332806476385,0.07889724200840392,2.2371062510390947,0.07119652573323017,2.3445382299517523,0.04038998908652526,3.1495460032018427,0.05110469315091737,19.31062405624946,pdb_mean,0.06436011606620211,0.026498727102150954,2.538461654944123,-0.316946433,0.017261427700040376,normal,29.711697817641475
1A79-6,1A79-6_B.pdb,1A79-6_C.pdb,153.29072534400075,2.6377002566699423,0.2402379326889486,3.9941935220253764,0.2094769778003996,3.939682341668259,0.2672380790161376,4.1243726623050065,0.2883622503003713,4.626475409768668,0.2847804965942418,5.062552646762952,0.2379869822590766,5.133341564919184,0.31933489004291077,4.958097395658856,0.22063257965143132,16.861272317668625,1.2694465267338293,37.34884189282156,0.23726458030330103,1.9028072688063384,0.03597234364684118,1.7997179692536682,0.045693401028958816,2.075045824661924,0.07029383221004638,2.1530957790439245,0.06161391495853028,2.2242838837952377,0.08495735527407368,2.1776302045342635,0.0758290165565135,2.515654344779281,0.08128377206768025,2.4926627517123543,0.07708848910239723,2.5800954237750533,0.056303298991998305,1.593235621397812,0.05780111108512675,17.348318202874484,pdb_mean,0.1600903507255771,0.00022317665447346702,3.4897864600814756,-0.19018689793814433,0.01765036994929198,normal,22.602545298599352
1A2W-10,1A2W-10_A.pdb,1A2W-10_B.pdb,157.60957350899935,4.829401163593099,0.1632265569686952,3.820727351300067,0.2798364675231483,4.466896798036897,0.3065222526515538,3.997128935722527,0.23964677797549724,4.709061059777306,0.21284355959602214,5.585327276743469,0.3134186483088256,4.886422464335073,0.2657110494853413,5.070189161113413,0.1319323181445341,4.359722746930274,0.1511995881393951,4.855678863762467,0.15273882514664094,1.505928096897518,0.029213419201060464,2.0312793945467917,0.053799320150559396,1.9654087926626025,0.0646765510503923,1.899279140357249,0.0695703013339926,1.998080313810361,0.05885681591635594,2.611912180768707,0.0541476298560456,2.8434490058980675,0.05037195039006107,1.6004070835778597,0.04178045444665083,2.2228789686715165,0.04942191714176601,2.837972530845907,0.054761379288905045,19.05906301810161,pdb_mean,0.05474376645388097,-0.019325787190858312,2.82186206469,-0.269714043,0.016516013499306436,normal,45.99095840645103
1A99-3,1A99-3_C.pdb,1A99-3_D.pdb,199.42809166500047,2.4555922922931135,0.10153403290864309,3.1732809807317555,0.1905129017430754,4.025505852926023,0.173747349316554,4.870277222112241,0.24341030413550707,3.9952590507025825,0.2593386333449827,3.6251806627882717,0.19326589869253782,3.960965799522206,0.2147781663897225,4.1091810504563,0.2665387959437426,4.656877506995196,0.2015796094296251,5.854749975793647,0.15772959987334303,1.8313211268761678,0.051917178244985526,1.7016905544489875,0.035174341511702,1.9339579574368824,0.050948407077550925,1.676997834805531,0.04591134649526417,1.6928371360683026,0.05304821920016388,1.694387277933749,0.05173895096004997,1.8681529771056906,0.06254490021617334,2.1608266722864924,0.055428535090167375,2.02898114912785,0.05137383075765821,2.264080466384207,0.04266473257716685,20.053854096474083,pdb_mean,0.05164526095562498,-0.06655162033681261,2.162678129971142,-0.286441353,0.017004425663472232,normal,31.79007289143085
1A0G-8,1A0G-8_A.pdb,1A0G-8_B.pdb,205.7338043710006,6.086684978432106,0.12885828733707455,4.936726820768063,0.15980850083927783,3.7697700196212676,0.2085903614274908,3.8093162535944654,0.25596009395605035,2.8297511834930886,0.23545567897764288,4.058333864978069,0.24538184303784222,4.791894556782657,0.25287004121526435,4.728155924785884,0.20293962830478965,7.06435983623401,0.5239045504882168,13.950348838599236,1.1838244803247187,1.8931943148500858,0.031098009669838233,1.895403446531402,0.04064789564161419,1.9709108381903828,0.06153463332229914,1.9050890159016445,0.055221526232656346,1.97693524584375,0.05208048053313817,2.0140644345176004,0.056888801673572575,2.1310956313137295,0.08935720311433366,2.5077809744232353,0.08398918517774391,2.2429878224971413,0.06585178096058171,2.447510824527616,0.058398552744700585,19.942337472602787,pdb_mean,0.11584956558923537,0.09430400685411733,3.20420428457728,-0.326455112,0.016875392054617827,normal,25.113706524329952
1A6D-9,1A6D-9_A.pdb,1A6D-9_B.pdb,220.469014968,,,4.1958119909874565,0.1781030480369703,4.6526659351285335,0.18056902527799096,4.096546416007622,0.22786524951008674,3.653212067807363,0.24587030985655037,4.65847763374404,0.27542461664419404,4.978504618182698,0.3935134635912876,4.531881295708886,0.2825908676886958,5.987005100016684,0.28589959144360194,28.95548984198685,3.1200738997668025,,,2.4837395502570616,0.040281571768476854,1.8431369376382563,0.038819905639368164,1.8725378540819735,0.05635894263061754,2.3784450306735807,0.0909051114754129,2.287404181754319,0.1010276523528306,2.152890666705723,0.0809540019334184,2.073209245376879,0.07488824934313562,1.9251309352294137,0.08220890918568155,2.031559430428988,0.08787761100323777,29.047178967339093,pdb_mean,0.09220339788491683,0.02487529694809909,3.8442165658376717,-0.2509473044444444,0.01792840256560914,normal,40.31733863027659
1AK4-10,1AK4-10_A.pdb,1AK4-10_D.pdb,142.6505464740003,1.1862195242115459,0.06705785459152062,1.4247850273994045,0.10915119694686855,2.2279338130652118,0.10760207578452399,2.3637045599161772,0.12922847840403023,3.739982921278101,0.24611946365408605,3.9808590604336938,0.2198145212380216,4.664648073423244,0.21047720217986282,5.1392994085568136,0.15299727135639007,5.901760371839812,0.1869836360090466,5.4503786687863975,0.14084642719868046,1.15105524020243,0.012443287833876424,1.3111208055072145,0.03173537874703261,1.5253743899002348,0.035451349139052936,1.5733136831787766,0.04709771289913624,1.9385451586107536,0.07516101986258641,1.9436588377321053,0.05743319794810572,1.9990800938631594,0.05671507472381242,1.94201265610859,0.06858163740196888,1.82301507161464,0.03613670190534649,2.067332089494398,0.04644688457824764,15.321564556856632,pdb_mean,0.06496259016107608,-0.05196421184353672,2.092894931093659,-0.4149999759916493,0.016643373985625307,normal,21.470113082487906
1ARZ-6,1ARZ-6_A.pdb,1ARZ-6_C.pdb,145.87669729699974,5.381398730983545,0.21935740261616932,4.9714342235246525,0.3319448507676995,4.762327324975729,0.31697586451454385,4.054428842267933,0.2799257474234279,3.878777573574571,0.23593272848644858,4.284774971536026,0.25816052701775555,4.38925932836901,0.24747209491347694,4.789225526671881,0.29026245046203736,5.985542275472823,0.23933369415283892,33.216694056060426,0.16969704812466,1.8928560308215798,0.04250080347275885,2.008068823507208,0.037271814690057616,1.9145968792880743,0.053047302932610375,1.841308836882672,0.04169039686283759,1.7780787823230302,0.057330479272526845,1.8789673471338622,0.05677788295658996,2.179836916270292,0.07106589669271976,2.774712050713921,0.1058682634419718,2.8076012250543534,0.07700774293487289,3.0608795158077347,0.06295455922824636,20.178432612124553,pdb_mean,0.07674965553213414,0.058750622080604775,2.852033405555012,-0.191173745,0.017685778116664354,normal,26.04368873149142
